,id,title,price,mileage,highlight,overview
275,25010995,2018 Honda Civic LX,"$19,998*",53K miles,,"31 city/40 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Black/Black |  | "
276,24915713,2016 Mazda Mazda3 I Sport,"$15,998*",77K miles,,"30 city/41 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | White/Black |  | "
277,25268961,2014 Kia Soul +,"$11,998*",98K miles,,"23 city/31 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Gray/Black |  | "
278,25585130,2023 Mazda CX-5 Carbon Edition,"$27,998*",25K miles,,"4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Gray/Black |  | "
279,25372885,2022 Nissan Sentra SV,"$20,998*",28K miles,,"4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Blue/Black |  | "
280,25277177,2018 Ford Explorer Platinum,"$29,998*",50K miles,,"16 city/22 hwy | 6-cyl, Turbo Gas, 3.5L | Four Wheel Drive | Automatic | White/Gray |  | "
281,24912834,2012 Chevrolet Equinox LTZ,"$15,998*",52K miles,,"22 city/32 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Black/Gray |  | "
282,24759336,2018 Nissan Altima SL,Price unavailable*,72K miles,,"27 city/38 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Black/Black |  | "
283,25078778,2014 Jeep Cherokee Trailhawk,"$16,998*",100K miles,,"18 city | 6-cyl, Gas, 3.2L | Four Wheel Drive | Automatic | White/White |  | "
284,24762299,2014 Chevrolet Cruze LT,Price unavailable*,59K miles,,"26 city/38 hwy | 4-cyl, Turbo Gas, 1.4L | Front Wheel Drive | Automatic | Red/Black |  | "
285,24999550,2016 Ford Focus SE,"$10,998*",117K miles,,"26 city/36 hwy | 4-cyl, Gas, 2.0L | Automatic | Red/Black |  | "
286,24229110,2020 Honda Pilot Touring,"$33,998*",29K miles,,"19 city/26 hwy | 6-cyl, Gas, 3.5L | All Wheel Drive | Automatic | Black/Black |  | "
287,25052674,2021 Toyota Corolla Hybrid LE,"$22,998*",42K miles,,"4-cyl, Hybrid, 1.8L | Front Wheel Drive | Automatic | Silver/Black |  | "
288,25306603,2022 Nissan Altima SV,"$19,998*",30K miles,,"27 city/37 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
289,24912688,2021 GMC Sierra 2500 Denali,Price unavailable*,57K miles,,"8-cyl, Turbo Diesel, 6.6L | Four Wheel Drive | Automatic | 6.5 ft | Black/Black |  | "
290,24208430,2019 Honda Accord Sport,"$24,998*",59K miles,,"29 city/35 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | White/Black |  | "
291,25305853,2013 Hyundai Elantra GLS,"$12,599*",55K miles,,"28 city/38 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Red/Tan |  | "
292,24484835,2015 Honda Fit EX,Price unavailable*,105K miles,,"32 city/38 hwy | 4-cyl, Gas, 1.5L | Front Wheel Drive | Automatic | White/Black |  | "
293,25211133,2022 Nissan Sentra SV,"$19,998*",33K miles,,"4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | White/Black |  | "
294,24457624,2018 Mercedes-Benz C300,"$20,998*",52K miles,,"24 city/33 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | Gray/Black |  | "
295,25276186,2020 GMC Sierra 3500 Denali,Price unavailable*,57K miles,,"8-cyl, , 6.6L | Four Wheel Drive | Automatic | 8 ft | Black/Black |  | "
296,25134704,2021 Volkswagen Tiguan SE,"$23,998*",23K miles,,"4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | Black/Black |  | "
297,25276382,2015 Ram 2500 Tradesman,"$30,998*",82K miles,,"6-cyl, Turbo Diesel, 6.7L | Automatic | White/Black |  | "
298,25306349,2022 Ram 1500 Bighorn,"$38,998*",19K miles,,"8-cyl, Gas, 5.7L | Four Wheel Drive | Automatic | White/Gray |  | "
299,24915191,2012 Subaru Impreza 2.0I Premium,"$12,998*",94K miles,,"27 city/36 hwy | 4-cyl, Gas, 2.0L | All Wheel Drive | Automatic | Blue/Black |  | "
300,25471748,2020 Volkswagen Jetta SEL,"$20,998*",37K miles,,"30 city/40 hwy | 4-cyl, Turbo Gas, 1.4L | Front Wheel Drive | Automatic | Black/Black |  | "
301,25428848,2020 Hyundai Ioniq Hybrid SE,"$20,998*",60K miles,,"55 city/54 hwy | 4-cyl, Hybrid, 1.6L | Front Wheel Drive | Automatic | Blue/Gray |  | "
302,25002296,2017 Chevrolet Silverado 2500 LTZ,Price unavailable*,59K miles,,"8-cyl, Turbo Diesel, 6.6L | Four Wheel Drive | Automatic | 6.5 ft | Black/Black |  | "
303,25223103,2021 Ford Mustang Mach-E GT,Price unavailable*,32K miles,,Electric | All Wheel Drive | Automatic | White/Black |  | 
304,25585169,2022 Nissan Sentra SV,"$19,998*",31K miles,,"4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | White/Black |  | "
305,25217015,2020 BMW X5 sDrive40i,"$37,998*",34K miles,,"21 city/26 hwy | 6-cyl, Turbo Gas, 3.0L | Rear Wheel Drive | Automatic | Black/Black |  | "
306,25361050,2019 Honda Civic LX,Price unavailable*,53K miles,,"30 city/38 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Blue/Black |  | "
307,25306707,2022 Honda Civic Touring,Price unavailable*,58K miles,,"31 city/38 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Blue/Black |  | "
308,25011240,2019 Honda Civic EX,"$20,998*",54K miles,,"32 city/42 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
309,25306592,2020 BMW 330 I,Price unavailable*,33K miles,,"26 city/36 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | Gray/Black |  | "
310,25223992,2012 Honda Civic LX,"$11,998*",123K miles,,"28 city/39 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Gray/Gray |  | "
311,24963952,2014 Chevrolet Cruze LS,Price unavailable*,71K miles,,"22 city/35 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Silver/Gray |  | "
312,25217304,2020 Nissan Sentra SV,"$18,998*",40K miles,,"29 city/39 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Silver/Black |  | "
313,25306365,2022 Ram 1500 Bighorn,"$37,998*",11K miles,,"8-cyl, Gas, 5.7L | Four Wheel Drive | Automatic | White/Gray |  | "
314,24994789,2017 Volkswagen Jetta S,"$13,998*",64K miles,,"28 city/38 hwy | 4-cyl, Turbo Gas, 1.4L | Front Wheel Drive | Automatic | Blue/Gray |  | "
315,25268228,2016 Ford Fiesta S,"$10,998*",89K miles,,"28 city/36 hwy | 4-cyl, Gas, 1.6L | Front Wheel Drive | Automatic | White/Gray |  | "
316,24284115,2019 Hyundai Tucson SEL,"$20,998*",36K miles,,"21 city/26 hwy | 4-cyl, Gas, 2.4L | All Wheel Drive | Automatic | Gray/Gray |  | "
317,25086054,2015 Mercedes-Benz C300,Price unavailable*,85K miles,,"24 city/31 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Black/Black |  | "
318,25223898,2014 Chevrolet Corvette Stingray Z51,Price unavailable*,55K miles,,"17 city/29 hwy | 8-cyl, Gas, 6.2L | Rear Wheel Drive | Manual 7 Speed | Burgundy/Brown |  | "
319,25276172,2014 Lexus RX 350,Price unavailable*,80K miles,,"18 city/25 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | White/Gray |  | "
320,24386347,2020 Volvo XC40 T5 Momentum,"$22,998*",87K miles,,"22 city/30 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | White/Gray |  | "
321,25306804,2020 BMW 540 I,Price unavailable*,36K miles,,"22 city/30 hwy | 6-cyl, Turbo Gas, 3.0L | Rear Wheel Drive | Automatic | Black/Black |  | "
322,24824857,2019 Ram 2500 Bighorn,Price unavailable*,48K miles,,"8-cyl, Gas, 6.4L | Rear Wheel Drive | Automatic | 6 ft | Red/Gray |  | "
323,25528786,2022 BMW X3 XDrive30i,"$32,998*",36K miles,,"4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Black/Black |  | "
324,22447116,2014 Mercedes-Benz C250 Sport,"$15,998*",72K miles,,"22 city/31 hwy | 4-cyl, Turbo Gas, 1.8L | Rear Wheel Drive | Automatic | White/Tan |  | "
325,25515747,2017 Mercedes-Benz C300,"$19,998*",46K miles,,"24 city/34 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | Black/Gray |  | "
326,25051143,2019 Jeep Grand Cherokee Laredo E,"$24,998*",33K miles,,"19 city/26 hwy | 6-cyl, Gas, 3.6L | Rear Wheel Drive | Automatic | White/Black |  | "
327,25268745,2022 Toyota Corolla Hybrid LE,Price unavailable*,25K miles,,"53 city/52 hwy | 4-cyl, Hybrid, 1.8L | Front Wheel Drive | Automatic | Silver/Black |  | "
328,24284794,2018 Cadillac Escalade Premium Luxury,"$44,998*",61K miles,,"14 city/21 hwy | 8-cyl, Gas, 6.2L | Four Wheel Drive | Automatic | Black/Black |  | "
329,25025680,2019 Lexus RX 350,Price unavailable*,51K miles,,"20 city/28 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | White/Black |  | "
330,25268301,2016 Nissan Altima S,"$12,998*",107K miles,,"27 city/39 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Black |  | "
331,25039958,2019 Nissan Frontier SV,"$25,998*",23K miles,,"16 city/23 hwy | 6-cyl, Gas, 4.0L | Rear Wheel Drive | Automatic | 6 ft | White/Gray |  | "
332,25306351,2022 Ram 1500 Bighorn,"$37,998*",17K miles,,"8-cyl, Gas, 5.7L | Four Wheel Drive | Automatic | White/Gray |  | "
333,25344083,2013 Lexus RX 350,"$18,998*",82K miles,,"18 city/25 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Brown/Black |  | "
334,25314909,2021 Audi A5 Sportback S-Line Premium,Price unavailable*,60K miles,,"24 city/31 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | White/Black |  | "
335,24485150,2016 BMW 750 I,"$29,998*",59K miles,,"17 city/25 hwy | 8-cyl, Turbo Gas, 4.4L | Rear Wheel Drive | Automatic | Gray/Tan |  | "
336,25002687,2019 Chevrolet Trax LS,"$14,998*",70K miles,,"26 city/31 hwy | 4-cyl, Turbo Gas, 1.4L | Front Wheel Drive | Automatic | Gray/Gray |  | "
337,24913161,2022 Kia Soul LX,"$20,998*",12K miles,,"29 city/35 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Gray/Black |  | "
338,24915684,2017 Acura RDX,Price unavailable*,122K miles,,"20 city/28 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Silver/Gray |  | "
339,25344421,2022 Kia Soul LX,"$19,998*",13K miles,,"29 city/35 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Red/Gray |  | "
340,24915176,2017 Hyundai Elantra SE,Price unavailable*,115K miles,,"29 city/38 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Blue/Gray |  | "
341,25586153,2023 Nissan Sentra SV,"$21,998*",17K miles,,"4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Gray/Black |  | "
342,25351645,2022 Nissan Altima SV,"$19,998*",45K miles,,"27 city/37 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
343,25306364,2022 Ram 1500 Bighorn,"$40,998*",11K miles,,"8-cyl, Gas, 5.7L | Four Wheel Drive | Automatic | White/Black |  | "
344,25054919,2018 Jeep Grand Cherokee Summit,"$27,998*",46K miles,,"22 city/30 hwy | 6-cyl, Turbo Diesel, 3.0L | Rear Wheel Drive | Automatic | Black/Black |  | "
345,24912488,2013 Nissan Rogue S,"$11,998*",102K miles,,"23 city/28 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
346,25562162,2019 Jeep Cherokee Limited,Price unavailable*,36K miles,,"22 city/31 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Silver/Black |  | "
347,25344066,2014 Dodge Grand Caravan SE,"$16,998*",47K miles,,"17 city/25 hwy | 6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | White/Black |  | "
348,25078647,2017 Honda Odyssey SE,"$20,998*",81K miles,,"19 city/27 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Gray/Gray |  | "
349,25268819,2018 Honda Accord Sport,Price unavailable*,128K miles,,"29 city/35 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | White/Black |  | "
350,25079245,2014 Ford Focus SE,Price unavailable*,98K miles,,"26 city/36 hwy | 4-cyl, Gas, 2.0L | Automatic | Gray/Black |  | "
351,24827309,2019 Toyota Prius Limited,"$25,998*",35K miles,,"54 city/50 hwy | 4-cyl, Hybrid, 1.8L | Front Wheel Drive | Automatic | White/Black |  | "
352,25267979,2021 Mazda CX-5 Grand Touring,"$26,998*",31K miles,,"25 city/31 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Gray |  | "
353,24463439,2015 Audi A3 Premium,"$15,998*",71K miles,,"24 city/33 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Gray/Black |  | "
354,24700122,2017 Land Rover Discovery HSE Diesel,Price unavailable*,58K miles,,"21 city/26 hwy | 6-cyl, Turbo Diesel, 3.0L | Four Wheel Drive | Automatic | White/Brown |  | "
355,24301550,2020 Honda Accord Sport,Price unavailable*,42K miles,,"29 city/35 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Black/Black |  | "
356,25306837,2018 Jeep Compass Latitude,Price unavailable*,59K miles,,"22 city/31 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Gray/Black |  | "
357,25306658,2023 Toyota RAV4 LE,"$29,998*",17K miles,,"4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Black/Black |  | "
358,25210977,2023 Toyota Camry LE,"$25,998*",24K miles,,"4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Black/Black |  | "
359,25268607,2012 Toyota Tundra Limited,Price unavailable*,127K miles,,"14 city/18 hwy | 8-cyl, Gas, 5.7L | Rear Wheel Drive | Automatic | Silver/Gray |  | "
360,25268235,2020 Ram 1500 Longhorn,"$46,998*",34K miles,,"17 city/22 hwy | 8-cyl, Gas, 5.7L | Four Wheel Drive | Automatic | 5.5 ft | White/Brown |  | "
361,24285321,2019 Jeep Grand Cherokee Laredo E,"$23,998*",46K miles,,"19 city/26 hwy | 6-cyl, Gas, 3.6L | Rear Wheel Drive | Automatic | White/Black |  | "
362,25315096,2021 Nissan Versa SV,"$15,998*",59K miles,,"32 city/40 hwy | 4-cyl, Gas, 1.6L | Front Wheel Drive | Automatic | Black/Black |  | "
363,25079001,2023 Mercedes-Benz EQB 250,"$44,998*",4K miles,,Electric | Front Wheel Drive | Automatic | White/Cream |  | 
364,25383937,2023 BMW X5 xDrive40i,"$42,998*",45K miles,,"6-cyl, Turbo Gas, 3.0L | All Wheel Drive | Automatic | Gray/Black |  | "
365,24915712,2019 Ram 1500 Laramie,"$34,998*",62K miles,,"19 city/24 hwy | 6-cyl, Gas, 3.6L | Four Wheel Drive | Automatic | 5.5 ft | Black/Black |  | "
366,25306344,2023 Ram 1500 Bighorn,"$36,998*",30K miles,,"8-cyl, Gas, 5.7L | Four Wheel Drive | Automatic | White/Gray |  | "
367,25306849,2023 GMC Acadia SLT,Price unavailable*,22K miles,,"27 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | White/Black |  | "
368,25344429,2021 Ram 1500 Limited,"$44,998*",53K miles,,"8-cyl, Gas, 5.7L | Four Wheel Drive | Automatic | 5.5 ft | Gray/Black |  | "
369,25458970,2015 Buick LaCrosse Leather,"$19,998*",41K miles,,"18 city/28 hwy | 6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | White |  | "
370,25585135,2023 Nissan Altima SV,Price unavailable*,15K miles,,"4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
371,25306289,2014 Nissan Altima S,"$14,599*",55K miles,,"27 city/38 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Red/Black |  | "
372,24825005,2019 Lincoln Nautilus Select,"$25,998*",43K miles,,"21 city/26 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | Silver/Black |  | "
373,24760064,2022 Honda Civic Sport,Price unavailable*,47K miles,,"29 city/37 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Red/Black |  | "
374,25222512,2021 Chevrolet TrailBlazer RS,"$20,998*",70K miles,,"29 city/33 hwy | 3-cyl, Turbo Gas, 1.3L | Front Wheel Drive | Automatic | Blue/Black |  | "
375,25216239,2018 Hyundai Elantra SEL,Price unavailable*,59K miles,,"28 city/37 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Blue/Tan |  | "
376,24283447,2019 Tesla Model 3 Standard Range Plus,"$27,998*",54K miles,,Electric | Rear Wheel Drive | Automatic | White/Black |  | 
377,25371958,2019 Subaru Crosstrek Premium,"$22,998*",48K miles,,"27 city/33 hwy | 4-cyl, Gas, 2.0L | All Wheel Drive | Automatic | Silver/Black |  | "
378,24915196,2020 Mazda Mazda3 Preferred,Price unavailable*,107K miles,,"25 city/33 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Gray/Black |  | "
379,24825129,2018 Ford Escape S,"$15,998*",48K miles,,"21 city/29 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Black |  | "
380,24912262,2019 Honda Accord EX,Price unavailable*,69K miles,,"30 city/38 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | White/Black |  | "
381,25529241,2020 BMW 330 I,"$27,998*",32K miles,,"26 city/36 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | Black/Black |  | "
382,25009903,2015 Mazda Mazda3 I Touring,Price unavailable*,89K miles,,"30 city/41 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | White/Black |  | "
383,24915433,2015 Chevrolet Equinox LT,"$14,599*",99K miles,,"22 city/32 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Gray/Black |  | "
384,25010471,2019 Lexus RC 300 F-Sport,"$30,998*",31K miles,,"21 city/30 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | Silver/Red |  | "
385,25306396,2022 Nissan Altima SV,Price unavailable*,21K miles,,"27 city/37 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Black/Black |  | "
386,25372650,2018 Audi SQ5 Premium Plus,"$28,998*",56K miles,,"19 city/24 hwy | 6-cyl, Turbo Gas, 3.0L | All Wheel Drive | Automatic | Black/Black |  | "
387,25079625,2021 Lexus RX 350,Price unavailable*,25K miles,,"19 city/26 hwy | 6-cyl, Gas, 3.5L | All Wheel Drive | Automatic | White/Cream |  | "
388,25306373,2022 Ram 1500 Bighorn,"$36,998*",19K miles,,"8-cyl, Gas, 5.7L | Four Wheel Drive | Automatic | White/Gray |  | "
389,24824934,2020 Nissan Rogue SV,Price unavailable*,23K miles,,"26 city/33 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Gray |  | "
390,25079515,2015 Jeep Grand Cherokee Laredo,Price unavailable*,69K miles,,"17 city/25 hwy | 6-cyl, Gas, 3.6L | Rear Wheel Drive | Automatic | Silver/Black |  | "
391,24060483,2014 Honda Pilot Touring,Price unavailable*,86K miles,,"18 city/25 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
392,24912563,2021 Toyota Corolla Hybrid LE,"$24,998*",38K miles,,"4-cyl, Hybrid, 1.8L | Front Wheel Drive | Automatic | Red/Black |  | "
393,25371997,2020 GMC Terrain SLE,"$21,998*",34K miles,,"26 city/30 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Black/Black |  | "
394,25560202,2019 Honda HR-V Sport,"$20,998*",47K miles,,"28 city/34 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Blue/Black |  | "
395,24173740,2020 Toyota Tacoma SR,"$28,998*",34K miles,,"4-cyl, Gas, 2.7L | Rear Wheel Drive | Automatic | Silver/Gray |  | "
396,24760228,2019 Toyota Tacoma SR,Price unavailable*,27K miles,,"20 city/23 hwy | 4-cyl, Gas, 2.7L | Rear Wheel Drive | Automatic | Gray/Black |  | "
397,25372913,2019 Ford Fusion SE,"$18,998*",29K miles,,"23 city/34 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
398,25224141,2023 Subaru WRX,Price unavailable*,10K miles,,"19 city/26 hwy | 4-cyl, Turbo Gas, 2.4L | All Wheel Drive | Manual 6 Speed | Blue/Gray |  | "
399,24762152,2020 Subaru Crosstrek PHEV,"$28,998*",31K miles,,"4-cyl, Plug-in Hybrid, 2.0L | All Wheel Drive | Automatic | Blue/Black |  | "
400,25529891,2023 Toyota Camry LE,"$25,998*",17K miles,,"4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Black/Black |  | "
401,24912891,2018 BMW X5 M,"$51,998*",32K miles,,"14 city/19 hwy | 8-cyl, Turbo Gas, 4.4L | All Wheel Drive | Automatic | Gray/Black |  | "
402,25222865,2021 Land Rover Discovery Sport S,"$28,998*",41K miles,,"19 city/23 hwy | 4-cyl, Turbo Gas, 2.0L | Four Wheel Drive | Automatic | Silver/Tan |  | "
403,25124644,2019 Tesla Model 3 Long Range,Price unavailable*,30K miles,,Electric | All Wheel Drive | Automatic | Blue/White |  | 
404,24915214,2017 Hyundai Elantra SE,"$14,599*",57K miles,,"29 city/38 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Silver/Gray |  | "
405,25306611,2020 Chevrolet Equinox LT,"$22,998*",22K miles,,"25 city/30 hwy | 4-cyl, Turbo Gas, 1.5L | All Wheel Drive | Automatic | Blue/Black |  | "
406,25306472,2022 Nissan Sentra SV,"$19,998*",32K miles,,"4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Silver/Black |  | "
407,25459773,2022 Land Rover Range Rover Velar R-Dynamic HSE,"$61,998*",6K miles,,"6-cyl, Turbo Gas, 3.0L | Four Wheel Drive | Automatic | White/Black |  | "
408,25516302,2022 Nissan Altima SV,"$21,998*",28K miles,,"27 city/37 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Black |  | "
409,24996334,2017 Toyota Highlander Hybrid Limited Platinum,"$29,998*",86K miles,,"29 city/27 hwy | 6-cyl, Hybrid, 3.5L | All Wheel Drive | Automatic | White/Black |  | "
410,25223386,2014 Ford F150 XLT,"$26,998*",70K miles,,"15 city/21 hwy | 6-cyl, Turbo Gas, 3.5L | Four Wheel Drive | Automatic | White/Gray |  | "
411,25223404,2019 Ram 1500 Laramie,"$38,998*",62K miles,,"15 city/22 hwy | 8-cyl, Gas, 5.7L | Four Wheel Drive | Automatic | 5.5 ft | Red/Black |  | "
412,24710140,2022 Volkswagen Atlas SEL Premium R-Line,Price unavailable*,23K miles,,"17 city/23 hwy | 6-cyl, Gas, 3.6L | All Wheel Drive | Automatic | Green/Black |  | "
413,25316306,2018 Honda Accord Sport,"$22,998*",61K miles,,"29 city/35 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
414,25306422,2022 Nissan Altima S,"$19,998*",39K miles,"Single Owner
Reported by AutoCheck® View History Report | Well-Equipped
Lane Departure Warning, Rear View Camera, Remote Start, Bluetooth Technology, Smart Key | Fuel Efficient
28 City / 39 Hwy","28 city/39 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
