id,title,price,mileage,highlight,overview
25398326.0,2021 Mazda CX-5 Grand Touring,Price unavailable*,21K miles,,"25 city/31 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Black/Black |  | "
25011284.0,2022 Toyota Corolla LE,Price unavailable*,20K miles,,"30 city/38 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Silver/Black |  | "
25485696.0,2017 Volkswagen Golf Alltrack SE,"$15,998*",92K miles,"Single Owner
Reported by AutoCheck® View History Report | Loaded
Panoramic Sunroof, 4WD/AWD, Apple CarPlay, Leatherette Seats, Rear View Camera | Premium Audio
Fender Audio","22 city/30 hwy | 4-cyl, Turbo Gas, 1.8L | All Wheel Drive | Automatic | Silver/Black |  | "
25398216.0,2014 Kia Soul +,"$14,998*",18K miles,"New Tires
Replaced 4 tires to meet our standards | Low Mileage
Under 20,000 Miles | The Basics
Bluetooth Technology, Alloy Wheels, Cloth Seats, Cruise Control, Satellite Radio Ready","23 city/31 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Silver/Black |  | "
25229686.0,2023 Lexus RZ 450e Premium,"$49,998*",1K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Mileage
Under 20,000 Miles | Loaded
A/C Seat(s), Automated Cruise Control, 4WD/AWD, Skylight(s), Apple CarPlay",Electric | All Wheel Drive | Automatic | White/Gray |  | 
25516229.0,2022 Chevrolet Malibu LT,"$20,998*",33K miles,"Single Owner
Reported by AutoCheck® View History Report | New Pair of Tires
Replaced 2 tires to meet our standards | Well-Equipped
Apple CarPlay, Rear View Camera, Remote Start, Front Seat Heaters, Turbo charged engine","4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | White/Black |  | "
25428807.0,2023 Toyota Sienna Hybrid LE,Price unavailable*,24K miles,"Single Owner
Reported by AutoCheck® View History Report | Well-Equipped
Third Row Seat, Automated Cruise Control, Apple CarPlay, Lane Departure Warning, Blind Spot Monitor | Manufacturer Warranty
Balance of 3 Years or 36,000 Miles may apply. See store for details Learn More","4-cyl, Hybrid, 2.5L | Front Wheel Drive | Automatic | Black/Black |  | "
25039456.0,2021 Mercedes-Benz GLE350,Price unavailable*,18K miles,,"19 city/26 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Black/Black |  | "
25459971.0,2022 Honda HR-V LX,"$20,998*",52K miles,"Well-Equipped
Parking Sensors, Rear View Camera, Bluetooth Technology, Alloy Wheels, Cloth Seats | Optional MaxCare® plan
Coverage up to 150000 odometer miles or 60 months Learn More","28 city/34 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Gray/Black | None | "
25398285.0,2018 Chevrolet Traverse Premier,"$31,998*",34K miles,"Single Owner
Reported by AutoCheck® View History Report | New Tires
Replaced 4 tires to meet our standards | Low Miles Per Year
Less than 9,000 miles per year","17 city/25 hwy | 6-cyl, Gas, 3.6L | All Wheel Drive | Automatic | Red/Tan |  | "
25051260.0,2018 Subaru Outback 2.5I,"$24,998*",30K miles,"New Tires
Replaced 4 tires to meet our standards | Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
4WD/AWD, Apple CarPlay, Rear View Camera, Bluetooth Technology, Alloy Wheels","25 city/32 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | White/Black |  | "
25486039.0,2019 Toyota Camry XSE,"$27,998*",31K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Miles Per Year
Less than 9,000 miles per year | The Basics
Panoramic Sunroof, Automated Cruise Control, Leather Seats, Navigation System, Apple CarPlay","22 city/32 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Red/Black |  | "
25486071.0,2022 Toyota Corolla LE,Price unavailable*,11K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Mileage
Under 20,000 Miles | Well-Equipped
Automated Cruise Control, Apple CarPlay, Lane Departure Warning, Rear View Camera, Bluetooth Technology","30 city/38 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Silver/Gray |  | "
25486523.0,2022 Toyota RAV4 Hybrid SE,"$33,998*",39K miles,"Single Owner
Reported by AutoCheck® View History Report | Well-Equipped
Automated Cruise Control, 4WD/AWD, Sunroof(s), Apple CarPlay, Heated Steering Wheel | Optional MaxCare® plan
Coverage up to 150000 odometer miles or 60 months Learn More","38 hwy | 4-cyl, Hybrid, 2.5L | All Wheel Drive | Automatic | Black/Black |  | "
24538067.0,2020 Lexus RX 350,"$33,998*",25K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Automated Cruise Control, Apple CarPlay, Lane Departure Warning, Leatherette Seats, Rear View Camera","20 city/27 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Black/Tan |  | "
25401080.0,2021 Kia Seltos EX,"$22,998*",26K miles,"Single Owner
Reported by AutoCheck® View History Report | New Tires
Replaced 4 tires to meet our standards | Low Miles Per Year
Less than 9,000 miles per year","27 city/31 hwy | 4-cyl, Gas, 2.0L | All Wheel Drive | Automatic | Blue/Black |  | "
24787674.0,2015 Mazda MX-5 Miata Grand Touring,Price unavailable*,38K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Hard Top, Leather Seats, Front Seat Heaters, BOSE Sound System, Alloy Wheels","21 city/28 hwy | 4-cyl, Gas, 2.0L | Rear Wheel Drive | Manual 6 Speed | Silver/Black |  | "
25398293.0,2019 Lexus NX 300,Price unavailable*,44K miles,"New Tires
Replaced 4 tires to meet our standards | Low Miles Per Year
Less than 9,000 miles per year | Loaded
A/C Seat(s), Automated Cruise Control, 4WD/AWD, Sunroof(s), Apple CarPlay","22 city/28 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | White/Tan |  | "
25486427.0,2022 Nissan Rogue SL,Price unavailable*,9K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Mileage
Under 20,000 Miles | Loaded
Panoramic Sunroof, Automated Cruise Control, Leather Seats, Apple CarPlay, Heated Steering Wheel","29 city/36 hwy | 3-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
25397731.0,2020 Subaru Outback Limited,"$22,998*",74K miles,"Single Owner
Reported by AutoCheck® View History Report | Well-Equipped
Automated Cruise Control, 4WD/AWD, Leather Seats, Apple CarPlay, Lane Departure Warning | Premium Audio
Harman Kardon Sound","26 city/33 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Black/Black |  | "
25051938.0,2020 Kia Soul GT-Line,Price unavailable*,59K miles,"Single Owner
Reported by AutoCheck® View History Report | New Pair of Tires
Replaced 2 tires to meet our standards | Well-Equipped
Sunroof(s), Apple CarPlay, Lane Departure Warning, Blind Spot Monitor, Rear View Camera","27 city/33 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Red/Black | None | "
25052772.0,2016 Mazda MX-5 Miata Grand Touring,"$21,998*",31K miles,"Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Leather Seats, Navigation System, Lane Departure Warning, Blind Spot Monitor, Front Seat Heaters | Fuel Efficient
27 City / 36 Hwy","27 city/36 hwy | 4-cyl, Gas, 2.0L | Rear Wheel Drive | Automatic | Red/Tan |  | "
25397759.0,2019 Honda HR-V EX,"$24,998*",4K miles,"Low Mileage
Under 20,000 Miles | Loaded
Automated Cruise Control, 4WD/AWD, Sunroof(s), Apple CarPlay, Lane Departure Warning | Optional MaxCare® plan
Coverage up to 150000 odometer miles or 60 months Learn More","26 city/31 hwy | 4-cyl, Gas, 1.8L | All Wheel Drive | Automatic | White/Black |  | "
25515683.0,2019 Honda Odyssey EX-L,"$31,998*",38K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Third Row Seat, Automated Cruise Control, Leather Seats, Sunroof(s), Apple CarPlay","19 city/28 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Brown/Brown |  | "
25626807.0,2021 Chevrolet Malibu LT,Price unavailable*,58K miles,,"4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Black/Black |  | "
25216318.0,2020 Subaru Outback Premium,"$24,998*",46K miles,,"26 city/33 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Blue/Black |  | "
25215245.0,2019 Audi SQ5 Premium Plus,Price unavailable*,59K miles,,"19 city/24 hwy | 6-cyl, Turbo Gas, 3.0L | All Wheel Drive | Automatic | Silver/Gray |  | "
25485941.0,2017 Buick Encore Preferred,"$20,998*",4K miles,,"24 city/30 hwy | 4-cyl, Turbo Gas, 1.4L | All Wheel Drive | Automatic | White/Tan |  | "
25306857.0,2023 Toyota Camry SE,"$26,998*",15K miles,,"4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
25398525.0,2019 Jeep Grand Cherokee Laredo E,"$23,998*",48K miles,,"18 city/25 hwy | 6-cyl, Gas, 3.6L | Four Wheel Drive | Automatic | Black/Black |  | "
25052783.0,2018 Toyota RAV4 XLE,Price unavailable*,38K miles,,"23 city/30 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Black |  | "
25485695.0,2020 Nissan Pathfinder Platinum,"$26,998*",50K miles,,"20 city/27 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Red/Black |  | "
25398312.0,2018 Mazda CX-5 Touring,"$23,998*",32K miles,,"24 city/30 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Black/Black |  | "
25397904.0,2018 Mazda Mazda3 Touring,"$18,998*",58K miles,,"27 city/36 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
25515650.0,2022 Nissan Altima S,"$20,998*",30K miles,,"28 city/39 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Black/Black |  | "
25486360.0,2017 Toyota Prius v Five,"$25,998*",36K miles,,"43 city/39 hwy | 4-cyl, Hybrid, 1.8L | Front Wheel Drive | Automatic | Brown/Tan |  | "
25485760.0,2016 Nissan Sentra SV,"$15,998*",24K miles,,"29 city/38 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | White/Black |  | "
25398593.0,2021 Kia K5 GT-Line,"$25,998*",25K miles,,"27 city/37 hwy | 4-cyl, Turbo Gas, 1.6L | Front Wheel Drive | Automatic | Black/Black |  | "
25051398.0,2016 Chevrolet Spark EV LT,Price unavailable*,46K miles,,Electric | Front Wheel Drive | Automatic | White/Black |  | 
25268605.0,2013 Chevrolet Cruze LT,"$11,599*",106K miles,,"26 city/38 hwy | 4-cyl, Turbo Gas, 1.4L | Front Wheel Drive | Automatic | Silver/Black |  | "
25268969.0,2015 Nissan Sentra S,Price unavailable*,102K miles,,"29 city/39 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | White/Black |  | "
25269012.0,2014 Mercedes-Benz C300 Sport,"$15,998*",89K miles,,"20 city/27 hwy | 6-cyl, Gas, 3.5L | All Wheel Drive | Automatic | Silver/Tan |  | "
25224258.0,2014 Hyundai Sonata GLS,"$11,599*",114K miles,,"24 city/35 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Gray/Gray |  | "
25222809.0,2015 Nissan Versa S,Price unavailable*,88K miles,,"27 city/36 hwy | 4-cyl, Gas, 1.6L | Front Wheel Drive | Manual 5 Speed | Blue/Black |  | "
24913199.0,2021 Tesla Model 3 Long Range,"$31,998*",46K miles,,Electric | All Wheel Drive | Automatic | White/Black |  | 
25361755.0,2022 Volkswagen Taos S,"$22,998*",24K miles,,"28 city/36 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Black/Gray |  | "
25268703.0,2014 BMW 428 I,Price unavailable*,104K miles,,"23 city/35 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | Gray/Black |  | "
25216426.0,2018 Dodge Challenger SXT,"$19,998*",80K miles,,"19 city/30 hwy | 6-cyl, Gas, 3.6L | Rear Wheel Drive | Automatic | Orange/Black |  | "
25562663.0,2021 Nissan Murano S,Price unavailable*,40K miles,,"6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | White/Black |  | "
25039597.0,2016 Ford Mustang Ecoboost Premium,"$17,998*",99K miles,,"22 city/31 hwy | 4-cyl, Turbo Gas, 2.3L | Automatic | Black/Black |  | "
25305659.0,2018 Jeep Cherokee Latitude,"$18,998*",50K miles,,"21 city/30 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Silver/Black |  | "
24760447.0,2015 Honda Odyssey EX-L,Price unavailable*,93K miles,,"19 city/28 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Gray/Gray |  | "
25216354.0,2015 Toyota Corolla S Plus,"$14,998*",109K miles,,"29 city/37 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Silver/Black |  | "
24984567.0,2014 Ford Mustang,Price unavailable*,103K miles,,"19 city/29 hwy | 6-cyl, Gas, 3.7L | Rear Wheel Drive | Automatic | Black/Black |  | "
25268148.0,2019 Audi Q7 Premium Plus,"$34,998*",25K miles,,"19 city/25 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | White/Black |  | "
25148267.0,2017 Chevrolet Silverado 1500 LTZ Z71,"$32,998*",84K miles,,"15 city/20 hwy | 8-cyl, Gas, 5.3L | Four Wheel Drive | Automatic | 5.5 ft | Gray/Black |  | "
25371920.0,2020 Cadillac XT5 Luxury,Price unavailable*,26K miles,,"18 city/26 hwy | 6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | Black/Black |  | "
25269076.0,2012 Ford Mustang Premium,Price unavailable*,97K miles,,"19 city/29 hwy | 6-cyl, Gas, 3.7L | Automatic | Red/Black |  | "
25428793.0,2019 Dodge Challenger SXT,Price unavailable*,57K miles,,"19 city/30 hwy | 6-cyl, Gas, 3.6L | Rear Wheel Drive | Automatic | White/Black |  | "
25560233.0,2023 GMC Terrain SLT,"$26,998*",38K miles,,"4-cyl, Turbo Gas, 1.5L | All Wheel Drive | Automatic | Gray/Black |  | "
25268654.0,2015 Subaru Forester 2.5I Limited,"$14,998*",119K miles,,"24 city/32 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Burgundy/Gray |  | "
25562610.0,2020 Volkswagen Passat SE,"$18,998*",59K miles,,"23 city/34 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | Black/Black |  | "
25268675.0,2013 Chevrolet Silverado 1500 LT,"$22,998*",113K miles,,"8-cyl, Gas, 6.2L | Automatic | 6.5 ft | White/Black |  | "
25269007.0,2016 Kia Cadenza Premium,"$14,599*",102K miles,,"19 city/28 hwy | 6-cyl, Gas, 3.3L | Front Wheel Drive | Automatic | Gray/Black |  | "
25039680.0,2016 Volkswagen Jetta SEL,"$14,998*",82K miles,,"25 city/36 hwy | 4-cyl, Turbo Gas, 1.8L | Front Wheel Drive | Automatic | Black/Black |  | "
25361708.0,2019 BMW X6 SDrive35i,Price unavailable*,58K miles,,"18 city/24 hwy | 6-cyl, Turbo Gas, 3.0L | Rear Wheel Drive | Automatic | White/Black |  | "
25269113.0,2013 Toyota Avalon XLE,"$14,599*",124K miles,,"21 city/31 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
25516330.0,2023 Toyota Camry SE,"$26,998*",15K miles,,"4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Black/Black |  | "
24475428.0,2014 BMW 328 I,"$15,998*",70K miles,,"23 city/35 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | Gray/Black |  | "
24824782.0,2014 Fiat 500L Trekking,"$11,998*",90K miles,,"25 city/33 hwy | 4-cyl, Turbo Gas, 1.4L | Front Wheel Drive | Automatic | Yellow/Black |  | "
25010857.0,2020 Ford Escape Hybrid SE Sport,"$22,998*",51K miles,,"44 city/37 hwy | 4-cyl, Hybrid, 2.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
25351642.0,2021 Mitsubishi Outlander Sport SE,Price unavailable*,50K miles,,"23 city/29 hwy | 4-cyl, Gas, 2.0L | Four Wheel Drive | Automatic | Gray/Black |  | "
25268925.0,2014 Fiat 500L Lounge,"$13,998*",56K miles,,"24 city/33 hwy | 4-cyl, Turbo Gas, 1.4L | Front Wheel Drive | Automatic | Green/Tan |  | "
25372645.0,2023 Acura MDX,"$44,998*",1K miles,,"19 city/26 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
24912759.0,2016 Kia Optima LX,Price unavailable*,128K miles,,"24 city/35 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | White/Black |  | "
25516343.0,2023 GMC Acadia SLT,Price unavailable*,15K miles,,"29 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | Black/Black |  | "
24760302.0,2022 Toyota Corolla Cross L,Price unavailable*,18K miles,,"31 city/33 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Blue/Cream |  | "
25268554.0,2014 Nissan Juke SV,"$15,998*",46K miles,,"25 city/31 hwy | 4-cyl, Turbo Gas, 1.6L | Front Wheel Drive | Manual 5 Speed | Gray/Black |  | "
25268618.0,2015 Toyota Corolla S Plus,"$16,998*",69K miles,,"29 city/37 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | White/Black |  | "
25269223.0,2021 Nissan Rogue SV,"$24,998*",26K miles,,"26 city/34 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Blue/Gray |  | "
25268920.0,2013 GMC Sierra 1500 SLE,"$20,998*",124K miles,,"15 city/21 hwy | 8-cyl, Gas, 5.3L | Four Wheel Drive | Automatic | 6.5 ft | Red/Black |  | "
25562544.0,2020 Kia Rio S,"$15,998*",50K miles,,"33 city/41 hwy | 4-cyl, Gas, 1.6L | Front Wheel Drive | Automatic | White/Black |  | "
25268957.0,2014 Chevrolet Corvette Stingray Z51,Price unavailable*,19K miles,,"17 city/29 hwy | 8-cyl, Gas, 6.2L | Rear Wheel Drive | Automatic | Green/Brown |  | "
24912959.0,2020 Subaru Legacy Premium,"$22,998*",34K miles,,"27 city/35 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Gray/Gray |  | "
24760016.0,2017 Honda Accord LX,Price unavailable*,90K miles,,"27 city/36 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Gold/Tan |  | "
25516353.0,2021 Honda Odyssey Touring,"$35,998*",44K miles,,"6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | White/Black |  | "
25268963.0,2014 Toyota Camry LE,Price unavailable*,67K miles,,"25 city/35 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Silver/Gray |  | "
25269081.0,2017 Toyota Corolla iM,"$19,998*",19K miles,,"28 city/36 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Burgundy/Black |  | "
25372641.0,2020 Hyundai Santa Fe SE,Price unavailable*,40K miles,,"22 city/29 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Green/Black |  | "
25306866.0,2023 Nissan Altima SV,Price unavailable*,16K miles,,"4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
24760276.0,2018 Mini Cooper Hardtop Oxford Edition,"$16,998*",77K miles,,"3-cyl, Turbo Gas, 1.5L | Automatic | Gray/Black |  | "
25268955.0,2015 Mitsubishi Mirage DE,"$11,599*",53K miles,,"34 city/42 hwy | 3-cyl, Gas, 1.2L | Front Wheel Drive | Manual 5 Speed | White/Black |  | "
24173248.0,2017 Toyota Sienna SE,"$30,998*",53K miles,,"19 city/27 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | White/Black |  | "
25562586.0,2021 Nissan Sentra SV,"$21,998*",17K miles,,"4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | White/Gray |  | "
25001992.0,2018 Jeep Compass Limited,"$22,998*",30K miles,,"22 city/30 hwy | 4-cyl, Gas, 2.4L | Four Wheel Drive | Automatic | White/Black |  | "
25276839.0,2018 Mercedes-Benz E300,"$24,998*",69K miles,,"22 city/30 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | Black/Black |  | "
25493752.0,2017 Volvo XC60 T6 Inscription,"$19,998*",69K miles,,"19 city/27 hwy | 4-cyl, Turbo Supercharged, 2.0L | All Wheel Drive | Automatic | White/Tan |  | "
25372920.0,2018 Kia Optima EX,"$16,998*",60K miles,,"24 city/34 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | White/Black |  | "
25562651.0,2021 Genesis G70 3.3T,"$33,998*",27K miles,,"17 city/26 hwy | 6-cyl, Turbo Gas, 3.3L | Rear Wheel Drive | Automatic | Blue/Black |  | "
25269046.0,2012 Toyota Yaris SE,"$13,998*",69K miles,,"30 city/38 hwy | 4-cyl, Gas, 1.5L | Front Wheel Drive | Manual 5 Speed | White/Blue |  | "
24760407.0,2013 Nissan Altima S,Price unavailable*,103K miles,,"27 city/38 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Tan |  | "
24912799.0,2016 BMW 428 I Gran Coupe,"$18,998*",78K miles,,"23 city/34 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | Black/Black |  | "
24854898.0,2020 Land Rover Range Rover PH HSE,Price unavailable*,48K miles,,"4-cyl, Plug-in Hybrid, 2.0L | Four Wheel Drive | Automatic | White/Gray |  | "
24912886.0,2013 Mitsubishi Outlander GT,Price unavailable*,120K miles,,"19 city/26 hwy | 6-cyl, Gas, 3.0L | Front Wheel Drive | Automatic | Silver/Black |  | "
24760245.0,2019 Honda Civic SI,"$25,998*",44K miles,,"28 city/38 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Manual 5 Speed | White/Black |  | "
25515859.0,2022 Ram 1500 Bighorn,"$40,998*",7K miles,,"8-cyl, Gas, 5.7L | Four Wheel Drive | Automatic | White/Gray |  | "
24760434.0,2015 Toyota Prius Plug In Hybrid,"$24,998*",7K miles,,"4-cyl, Plug-in Hybrid, 1.8L | Front Wheel Drive | Automatic | Gray/Gray |  | "
24825617.0,2017 GMC Acadia SLT,"$21,998*",60K miles,,"18 city/25 hwy | 6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | Black/Black |  | "
25493769.0,2014 BMW 328 I,Price unavailable*,79K miles,,"23 city/35 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | Gray/Black |  | "
24913158.0,2022 Mazda CX-5 2.5 S Preferred Package,"$24,998*",53K miles,,"24 city/30 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | White/White |  | "
23621692.0,2017 Ford Focus SE,"$13,998*",63K miles,,"30 city/40 hwy | 3-cyl, Turbo Gas, 1.0L | Front Wheel Drive | Manual 6 Speed | Gray/Black |  | "
25215786.0,2016 GMC Acadia Denali,Price unavailable*,71K miles,,"15 city/22 hwy | 6-cyl, Gas, 3.6L | All Wheel Drive | Automatic | Silver/Black |  | "
24912988.0,2017 Infiniti Q60 Sport,Price unavailable*,24K miles,,"19 city/28 hwy | 6-cyl, Turbo Gas, 3.0L | Rear Wheel Drive | Automatic | Gray/White |  | "
25306093.0,2021 Ford F250 XLT,"$51,998*",52K miles,,"8-cyl, Turbo Diesel, 6.7L | Four Wheel Drive | Automatic | White/Black |  | "
25268285.0,2017 Honda Civic SI,Price unavailable*,70K miles,,"28 city/38 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Manual 6 Speed | Blue/Black |  | "
24173743.0,2022 Toyota C-HR Limited,"$26,998*",19K miles,,"4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Gray/Black |  | "
24971999.0,2017 Mercedes-Benz C300,"$19,998*",57K miles,,"24 city/34 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | White/Black |  | "
24913191.0,2021 Subaru Crosstrek Premium,"$26,998*",28K miles,,"28 city/33 hwy | 4-cyl, Gas, 2.0L | All Wheel Drive | Automatic | Gray/Black |  | "
25562657.0,2022 Nissan Rogue Platinum,"$32,998*",17K miles,,"29 city/36 hwy | 3-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Tan/Black |  | "
24284401.0,2015 Chevrolet Silverado 1500 LT,"$23,998*",99K miles,,"18 city/24 hwy | 8-cyl, Gas, 5.3L | Rear Wheel Drive | Automatic | 5.5 ft | Silver/Gray |  | "
24912845.0,2018 Ram 1500 Tradesman,"$23,998*",85K miles,,"6-cyl, Gas, 3.6L | Four Wheel Drive | Automatic | 6 ft | White/Gray |  | "
25493758.0,2014 GMC Sierra 1500 SLT,Price unavailable*,90K miles,,"16 city/22 hwy | 8-cyl, Gas, 5.3L | Four Wheel Drive | Automatic | 6.5 ft | Black/Black |  | "
25351795.0,2019 Honda Clarity Plug in Hybrid Touring,"$25,998*",20K miles,,"4-cyl, Plug-in Hybrid, 1.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
25063512.0,2020 Land Rover Range Rover Evoque S,Price unavailable*,42K miles,,"20 city/27 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Gray/Black |  | "
25268800.0,2024 Lexus NX 350h Premium,"$49,998*",3K miles,,"41 city/37 hwy | 4-cyl, Hybrid, 2.5L | All Wheel Drive | Automatic | Red/Black |  | "
25305581.0,2020 Buick Encore Preferred,Price unavailable*,46K miles,,"25 city/30 hwy | 4-cyl, Turbo Gas, 1.4L | Front Wheel Drive | Automatic | White/Black |  | "
25351771.0,2022 Genesis G70 3.3T,"$31,998*",35K miles,,"18 city/27 hwy | 6-cyl, Turbo Gas, 3.3L | Rear Wheel Drive | Automatic | Blue/Black |  | "
25351701.0,2021 Mazda Mazda6 Sport,Price unavailable*,41K miles,,"26 city/35 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Black |  | "
24913030.0,2019 Audi Q5 Prestige,"$25,998*",60K miles,,"22 city/27 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Gray/Gray |  | "
25215498.0,2015 Nissan Juke S,Price unavailable*,74K miles,,"28 city/32 hwy | 4-cyl, Turbo Gas, 1.6L | Front Wheel Drive | Automatic | White/Black |  | "
24384888.0,2015 Volkswagen Tiguan S,Price unavailable*,67K miles,,"21 city/26 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | Silver/Black |  | "
24760364.0,2020 Honda Civic EX,"$23,998*",32K miles,,"31 city/40 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
25217500.0,2023 Hyundai Elantra Hybrid Limited,"$27,998*",19K miles,,"49 city/52 hwy | 4-cyl, Hybrid, 1.6L | Front Wheel Drive | Automatic | Blue/Gray |  | "
24825855.0,2014 Cadillac ELR,"$21,998*",75K miles,,"31 city/35 hwy | 4-cyl, Plug-in Hybrid, 1.4L | Front Wheel Drive | Automatic | Black/Brown |  | "
24686921.0,2013 Audi Q5 Premium Plus,Price unavailable*,71K miles,,"20 city/28 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Black/Black |  | "
25372601.0,2021 Chevrolet Equinox LS,"$20,998*",27K miles,,"4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Black/Gray |  | "
